date,description,net_amount,vat_amount,category
12/03/2025,MRN/LLM  Capital Grant - A500 Scheme,902550.0,0.0,Cap Grt Loc Auth
24/03/2025,South Yorkshire CA 10%-  LEVI C Fund 24-25,891500.0,0.0,Cap Grt Loc Auth
24/03/2025,RIS 2 Schemes,887493.72,0.0,TA Cost AUC – Non SRN
27/03/2025,Northumberland CC March 2025 invoice,885718.78,0.0,Cap Grt Pri Sec-Cos.
28/03/2025,2601 Wk4 NRC Contract Payment (CP) - Capex (ICP) -,885110.62,0.0,Capital Subs To Tocs
24/03/2025,#,879270.46,0.0,Mail Collection/Deli
25/03/2025,Renewals of Roads,874148.14,0.0,TA Renewal of Roads - Capital
25/03/2025,Renewals of Roads,874138.32,0.0,TA Renewal of Roads - Capital
27/03/2025,ZEBRA 2,868211.84,0.0,Cap Grt Loc Auth
06/03/2025,DfT Commissioned Works - ONW (OOC) Heathrow Airport Ltd (HAL) - Heathrow Express Operating Company Ltd (HEOC / HEx) Compensation,860640.2,0.0,AUC - Phase 1
17/03/2025,#,858248.89,0.0,Mail Collection/Deli
28/03/2025,2601 Wk4 SWR_NRC_PCPCapex (Payment on account) - F,854871.65,0.0,Capital Subs To Tocs
28/03/2025,RIS 1 Schemes,839450.78,0.0,TA Cost AUC - Programme
13/03/2025,Stagecoach South,809384.12,0.0,Subsidies Private Se
12/03/2025,Routine Maintenance,808541.9,0.0,CM - Third Party Damage
17/03/2025,Protocol Dart Charge,805225.67,0.0,Contractor Costs
26/03/2025,Innovation Operations,802768.63,0.0,TA Cost AUC – Non SRN
26/03/2025,RIS 1 Schemes,800484.24,0.0,TA Cost AUC - Programme
26/03/2025,#,800000.0,0.0,Traffic Survey & Cou
26/03/2025,Auc - Leasehold Improvements,799002.0,0.0,Auc - Leasehold Improvements
19/03/2025,PROFESSIONAL FEES - BASELINE MONTHLY PAYMENT,793957.89,0.0,ESTATE MANAGEMENT
26/03/2025,RIS 1 Schemes,791258.99,0.0,TA Cost AUC - Programme
24/03/2025,Consolidated Active Travel Fund 2,788696.0,0.0,CurrGrt Las in AEF/A
07/03/2025,TfL Staff Costs for FY 23/24,780725.41,0.0,AUC - Phase 1
12/03/2025,Safety,780675.45,0.0,TA Cost AUC - Programme
27/03/2025,ARRIVA THE SHIRES,776560.44,0.0,Subsidies Private Se
31/03/2025,#,772579.48,0.0,Mail Collection/Deli
15/03/2025,#,767981.5,0.0,Mail Collection/Deli
24/03/2025,Consolidated Active Travel Fund 2,759020.0,0.0,CurrGrt Las in AEF/A
17/03/2025,Transport Focus Rail GIA March,756000.0,0.0,Grt Aid to NDPBs
28/03/2025,2601 Wk4 GWR_NRC_PCPJCAPEX_P2512 - FIRST GREATER W,752889.85,0.0,Capital Subs To Tocs
14/03/2025,Renewals of Roads,747903.76,0.0,TA Renewal of Roads - Capital
27/03/2025,ZEBRA 2,746853.13,0.0,Cap Grt Loc Auth
11/03/2025,Shared funding agreement for temporary repairs to Bridge MCJ2/184A .,746299.3,0.0,AUC - Phase 1
03/03/2025,#,745000.0,0.0,IT Ser Running Costs
01/03/2025,FCC- Business Continuity and Business relocation agreements,736565.52,0.0,AUC - Phase 1
27/03/2025,ZEBRA 2,731906.17,0.0,Cap Grt Loc Auth
06/03/2025,Renewals of Technology,727839.32,0.0,TA Cost AUC - Programme
24/03/2025,Pensions Contribution,721139.46,0.0,Pensions Contribution
12/03/2025,"Organisational Transformation Framework (3-year) Lot 1 - Transformation Strategy, Planning and Implementation ",720443.4,0.0,Professional Services
21/03/2025,#,720000.0,0.0,Services prov by OGD
26/03/2025,Tees Valley inv 1003703,714692.18,0.0,Cap Research-CG
07/03/2025,SR 9001238864 IND INJURY CLAIMS,713596.04,0.0,Support Services
18/03/2025,Renewals of Roads,713061.11,0.0,TA Renewal of Roads - Capital
20/03/2025,Profit on Asset Disposal,710186.75,0.0,Payment to Other Govt Depts
24/03/2025,Pensions Contribution,709625.97,0.0,Pensions Contribution
05/03/2025,AFF Nova Pangaea Technologies MS2&3,708841.68,0.0,Cap Grt Pri Sec-Cos.
19/03/2025,Railway Technical Specialist Support (RTSS),707379.26,0.0,Engineering Services - Civil
28/03/2025,RIS 3 Development,700000.0,0.0,TA Cost AUC - Programme
28/03/2025,RIS 3 Development,700000.0,0.0,TA Cost AUC - Programme
28/03/2025,Biodiversity,700000.0,0.0,TA Cost AUC - Programme
26/03/2025,PAYG WM - Phase 1 Delivery,699752.0,0.0,Cap Grt Loc Auth
11/03/2025,RIS 2 Schemes,699660.68,0.0,TA Cost AUC - Programme
31/03/2025,Local Transport Decarb Demonstrators,696503.97,0.0,Cap Research-CG
10/03/2025,RIS 2 Schemes,691915.69,0.0,TA Cost AUC - Programme
10/03/2025,TETCM THROUGHPUT FEBRUARY 2025,689044.9,0.0,THEORY TEST VARIABLE CHARGES
06/03/2025,Tees Valley inv 1003632,675565.0,0.0,Cap Research-CG
24/03/2025,Consolidated Active Travel Fund 1,673124.0,0.0,CurrGrt Las in AEF/A
25/03/2025,Freight,665851.05,0.0,TA Cost AUC - Programme
20/03/2025,Corporate Support Services,664449.29,0.0,Contractor Costs
21/03/2025, West of England CA 10%-  LEVI C Fund 24-25,664400.0,0.0,Cap Grt Loc Auth
18/03/2025,Derbyshire County Council 10%-  LEVI C Fund 24-25,660400.0,0.0,Cap Grt Loc Auth
24/03/2025,Task Order 010 AfP No. 22 to 23022025,659902.45,0.0,Technical Partner: Non staffing
18/03/2025,Tees Valley CA 10%-  LEVI C Fund 24-25,659600.0,0.0,Cap Grt Loc Auth
21/03/2025,Station Building System-Reference Design,652269.68,0.0,AUC - Phase 1
18/03/2025,Norfolk Council 10%-  LEVI C Fund 24-25,646800.0,0.0,Cap Grt Loc Auth
24/03/2025,Consolidated Active Travel Fund 2,630919.0,0.0,CurrGrt Las in AEF/A
27/03/2025,BAPA Eastern Project end of P12,628936.64,0.0,Other Government Entities
20/03/2025,Renewals of Roads,628336.4,0.0,TA Renewal of Roads - Capital
24/03/2025,#,625000.0,0.0,Research
27/03/2025,#,625000.0,0.0,Research
14/03/2025,Spaceflight Regulator Jan 25,621555.82,0.0,CurrGrtOth to NDPBs
27/03/2025,ZEBRA 2,621048.65,0.0,Cap Grt Loc Auth
24/03/2025,Task Order 017 AfP No. 22 to 23022025,619379.89,0.0,Technical Partner: staffing assistance
27/03/2025,Spaceflight Regulator Feb 25,619093.84,0.0,CurrGrtOth to NDPBs
01/03/2025,NGED PMO April 24 to March 25,614335.6,0.0,AUC - Phase 1
24/03/2025,Renewals of Roads,614245.25,0.0,TA Renewal of Roads - Capital
12/03/2025,#,607514.27,0.0,Mail Collection/Deli
21/03/2025,Renewals of Structures,605940.56,0.0,TA Renewal of Structures - Capital
31/03/2025,#,603756.0,0.0,Non Stock Machine Co
24/03/2025,Renewals of Roads,601812.88,0.0,TA Renewal of Roads - Capital
18/03/2025,Hertfordshire Council 10%-  LEVI C Fund 24-25,601500.0,0.0,Cap Grt Loc Auth
24/03/2025,#,600576.81,0.0,Support Services
24/03/2025,Consolidated Active Travel Fund 2,600467.0,0.0,CurrGrt Las in AEF/A
21/03/2025,Water Quality,600000.0,0.0,TA Cost AUC - Programme
10/03/2025,RIS 2 Schemes,598287.16,0.0,TA Cost AUC - Programme
06/03/2025,NI OPERATOR LICENSING PAYMENT: JANUARY 2025,595512.2,0.0,IT EQUIPMENT CAPITAL COST
13/03/2025,RIS 1 Schemes,589530.57,0.0,TA Cost AUC - Programme
13/03/2025,Stagecoach Busways,588656.08,0.0,Subsidies Private Se
31/03/2025,Phase 1 GI AFP04,581986.22,0.0,Other Professional Services
25/03/2025,RNIR Network Rental Charges Dual & Single Circuits - January 2025,580549.98,0.0,Maintenance of Coastguard Telecomms
24/03/2025,#,573892.8,0.0,Non Stock Machine Co
01/03/2025,FCC- Business Continuity and Business relocation agreements,571702.39,0.0,AUC - Phase 1
06/03/2025,RIS 2 Schemes,569887.57,0.0,TA Cost AUC - Programme
25/03/2025,TRIG 2024 - CPC0000203,562838.0,0.0,Research Grant-PS
31/03/2025,#,561974.78,0.0,Estates PFI Unitary
24/03/2025,Consolidated Active Travel Fund 2,560501.0,0.0,CurrGrt Las in AEF/A
14/03/2025,RIS 2 Schemes,559874.72,0.0,TA Cost AUC - Programme
24/03/2025,Task Order 015 AfP No. 22 to 23022025,555089.93,0.0, Technical Partner: Non staffing
19/03/2025,PROFESSIONAL FEES - 14.03.2025,552474.32,0.0,ESTATE MANAGEMENT
27/03/2025,Research on CAV sensors,548996.0,0.0,CurrGrtOth to NDPBs
24/03/2025,Consolidated Active Travel Fund 2,548614.0,0.0,CurrGrt Las in AEF/A
12/03/2025,RIS 2 Schemes,545652.13,0.0,TA Cost AUC – Non SRN
24/03/2025,Consolidated Active Travel Fund 4,544152.0,0.0,CurrGrt Las in AEF/A
27/03/2025,Renewals of Structures,542774.73,0.0,TA Renewal of Structures - Capital
26/03/2025,Corporate Support Services,539357.52,0.0,TA Cost AUC – Non SRN
25/03/2025,Renewals of Structures,536285.25,0.0,TA Renewal of Structures - Capital
24/03/2025,Consolidated Active Travel Fund 1,534428.0,0.0,CurrGrt Las in AEF/A
13/03/2025,RIS 2 Schemes,532101.59,0.0,TA Cost AUC – Non SRN
27/03/2025,Corporate Support Services,531349.85,0.0,Contractor Costs
26/03/2025,#,530302.0,0.0,Training
20/03/2025,Renewals of Roads,527861.77,0.0,TA Renewal of Roads - Capital
21/03/2025,Renewals of Roads,526166.32,0.0,TA Renewal of Roads - Capital
21/03/2025,Renewals of Structures,524777.37,0.0,TA Renewal of Structures - Capital
06/03/2025,LOPs Ph2 TO2 Invoice 1 - February 2025,521045.59,0.0,Other Professional Services
12/03/2025,RIS 2 Schemes,520006.0,0.0,TA Cost AUC – Non SRN
27/03/2025,2513 Wk3 England Only Services_P2513 - Wales and B,516409.26,0.0,Pte Cost Of Servs Ch
18/03/2025,Renewals of Roads,511781.03,0.0,TA Renewal of Roads - Capital
11/03/2025,Manufacture and Supply Agreement for Conventional Compatible High Speed Trains,510680.4,0.0,AUC - Phase 1
07/03/2025,#,506400.0,0.0,IT Ser Running Costs
05/03/2025,Renewals of Roads,503775.72,0.0,TA Renewal of Roads - Capital
20/03/2025,East Midlands CCA 24/25 revenue payment,500000.0,0.0,Cap Grt Loc Auth
20/03/2025,York & North Yorkshire CA 24/25 revenue payment,500000.0,0.0,Cap Grt Loc Auth
12/03/2025,ALIGN JV Euro payments to end of 22/23 FY,500000.0,0.0,AUC - Phase 1
26/03/2025,Innovation Operations,498303.84,0.0,TA Cost AUC – Non SRN
06/03/2025,CTM - Feb 2025,497672.02,0.0,Travel Expenses UK
21/03/2025,Renewals of Roads,496389.34,0.0,TA Renewal of Roads - Capital
24/03/2025,Consolidated Active Travel Fund 2,495192.0,0.0,CurrGrt Las in AEF/A
07/03/2025,Community and Business Funds,491807.0,0.0,Environmental Services
13/03/2025,SR13 Smart Motorway Scheme,489895.6,0.0,TA Cost AUC - Programme
28/03/2025,Operate General Management Costs,486933.48,0.0,TA Cost AUC – Non SRN
28/03/2025,Operate General Management Costs,486933.48,0.0,TA Cost AUC – Non SRN
10/03/2025,RIS 2 Schemes,484287.46,0.0,TA Cost AUC – Non SRN
17/03/2025,RIS 1 Schemes,483840.66,0.0,TA Cost AUC - Programme
24/03/2025,RIS 2 Schemes,483241.3,0.0,TA Cost AUC - Programme
17/03/2025,Offices And Premises At 1st Floor The Podium 1 EVERSHOLT STREET LONDON NW1 2DN Details for period 01/04/2025 to 31/03/2026 NON DOMESTIC RATES,480125.0,0.0,Business Rates 
06/03/2025,APPLE IPHONE 16 AND ACCESSORIES,478264.5,0.0,IT EQUIPMENT CAPITAL COST
24/03/2025,Consolidated Active Travel Fund 1,476970.0,0.0,CurrGrt Las in AEF/A
20/03/2025,Corporate Support Services,475259.58,0.0,ICT Other costs
01/03/2025,Acquisitions and Advice - West Midlands Package Order 26,474538.09,0.0,Land Referencing
24/03/2025,Consolidated Active Travel Fund 2,473675.0,0.0,CurrGrt Las in AEF/A
07/03/2025,DVSA - MOT DIGITAL PARTNER - APR24-MAR25,472461.67,0.0,IT SERVICE RUNNING COSTS
27/03/2025,ZEBRA 2,471420.7,0.0,Cap Grt Loc Auth
10/03/2025,Interchange Station - Main Works Station Contract (MWSC),466969.34,0.0,AUC - Phase 1
14/03/2025,Railway Systems HRS14 Track Systems Central Lot 2,466799.71,0.0,AUC - Phase 1
05/03/2025,FIRST ESSEX BUSES LTD,466190.7,0.0,Subsidies Private Se
21/03/2025,Renewals of Structures,465138.2,0.0,TA Renewal of Structures - Capital
25/03/2025,Renewals of Technology,464069.12,0.0,TA Cost AUC – Non SRN
03/03/2025,RIS 2 Schemes,462985.81,0.0,TA Cost AUC - Programme
27/03/2025,ZEBRA 2,459606.41,0.0,Cap Grt Loc Auth
18/03/2025,Business Services,459117.88,0.0,Business Services
05/03/2025,Stagecoach South,459075.78,0.0,Subsidies Private Se
14/03/2025,Routine Maintenance,459000.0,0.0,RM Cost Reimbursable
24/03/2025,Consolidated Active Travel Fund 1,458912.0,0.0,CurrGrt Las in AEF/A
11/03/2025,plier Item Supplier Manufacturer Part Number Manufacturer Need-byArea North MWCC - Stage 2 BBV IPT - Euro Account,456633.41,0.0,AUC - Phase 1
01/03/2025,Civils & Services Commercial re-set,454101.07,0.0,Professional Services
24/03/2025,Consolidated Active Travel Fund 4,453763.0,0.0,CurrGrt Las in AEF/A
05/03/2025,GO South Coast Ltd,452145.76,0.0,Subsidies Private Se
17/03/2025,Routine Maintenance,449655.06,0.0,RM Cost Reimbursable
05/03/2025,#,448562.21,0.0,Other Professional F
03/03/2025,Neutral Vendor services from 1 August 2023 to 31 July 2024,446109.8,0.0,Recruitment Fees
24/03/2025,Renewals of Roads,444744.64,0.0,TA Renewal of Roads - Capital
24/03/2025,Renewals of Roads,444697.76,0.0,TA Renewal of Roads - Capital
24/03/2025,Consolidated Active Travel Fund 1,441698.0,0.0,CurrGrt Las in AEF/A
28/03/2025,Renewals of Structures,440412.83,0.0,TA Renewal of Structures - Capital
24/03/2025,Renewals of Roads,436168.59,0.0,TA Renewal of Roads - Capital
31/03/2025,Renewals of Technology,435419.09,0.0,TA Cost AUC - Programme
13/03/2025,Routine Maintenance,433977.24,0.0,CM - Compensation / Variation Costs
28/03/2025,2601 Wk4 NTL - DPAYG Resource 25/26 - Northern Tra,432800.0,0.0,Capital Subs To Tocs
24/03/2025,Waltham Forest 10%-  LEVI C Fund 24-25,432700.0,0.0,Cap Grt Loc Auth
20/03/2025,Renewals of Roads,431747.21,0.0,TA Renewal of Roads - Capital
03/03/2025,Routine Maintenance,431484.0,0.0,CM - Lump Sum Fees
17/03/2025,Routine Maintenance,431484.0,0.0,CM - Lump Sum Fees
18/03/2025,Routine Maintenance,431484.0,0.0,CM - Lump Sum Fees
13/03/2025,Communities,430489.2,0.0,TA Cost AUC - Programme
31/03/2025,SO2 eVTOL Feb 25,428969.6,0.0,Cap Grt NDPBs & CG
06/03/2025,RECHARGE INVOICES RECEIVED - 02/01/25 TO 01/02/25,428500.58,0.0,TESTING/TRAINING- CAR HIRE VEHICLE
20/03/2025,Renewals of Roads,428222.98,0.0,TA Renewal of Roads - Capital
20/03/2025,Property Management Services - 1710 Contract Extension,426752.64,0.0,Property Management
07/03/2025,RIS 2 Schemes,423780.82,0.0,TA Cost AUC - Programme
28/03/2025,2601 Wk4 GWR_NRC_PCPCAPEX_P2601 - ON ACCOUNT - FIR,422489.31,0.0,Capital Subs To Tocs
20/03/2025,Renewals of Roads,422359.03,0.0,TA Renewal of Roads - Capital
27/03/2025,Freight,420000.0,0.0,TA Cost AUC - Programme
31/03/2025,Freight,420000.0,0.0,TA Cost AUC - Programme
24/03/2025,RIS 1 Schemes,419371.8,0.0,TA Cost AUC – Non SRN
25/03/2025,Carbon,417190.66,0.0,TA Cost AUC - Programme
14/03/2025,Railway Systems HRS15 Track Systems North Lot 3,415850.94,0.0,AUC - Phase 1
05/03/2025,CTM TRAVEL FOR MONTH FEBRUARY 2025,415302.58,0.0,TRAVEL EXPENSES UK
10/03/2025,Non MA,414553.2,0.0,Prepaid expenses - admin
26/03/2025,INVOICES BETWEEN 02/02/2025 TO 01/03/2025,414426.3,0.0,TESTING/TRAINING- CAR HIRE VEHICLE
14/03/2025,Routine Maintenance,414258.45,0.0,CM - Lump Sum Fees
13/03/2025,RIS 2 Schemes,413957.0,0.0,TA Cost AUC – Non SRN
05/03/2025,Civils & Services Commercial re-set,413757.76,0.0,Professional Services
17/03/2025,Acquisitions and Advice - West Midlands Package Order 26,411797.7,0.0,Land Referencing
20/03/2025,#,409410.07,0.0,Estates PFI Unitary
26/03/2025,Risk,408289.81,0.0,Project Management
03/03/2025,Affinity Water O&M April 24 to June 24,407829.72,0.0,AUC - Phase 1
19/03/2025,#,405888.95,0.0,Tel/Fax Rep & Maint
26/03/2025,Rent payments for various MCA locations,405478.61,0.0,Rent
31/03/2025,#,405000.0,0.0,Audit Fees (cash)
14/03/2025,Programme Controls Strategic Support,404928.0,0.0,Professional Services
12/03/2025,RVL Spray and Maintenance Charges February 2025,404632.52,0.0,CP - Aerial Spraying
06/03/2025,FAPA (APA01) – ASPRO North West Central (April 24 to March 26),404483.1,0.0,AUC - Phase 1
10/03/2025,Renewals of Technology,400909.09,0.0,TA Cost AUC – Non SRN
11/03/2025,#,400000.0,0.0,IT Ser Running Costs
28/03/2025,DVSA - MOT DIGITAL PARTNER - APR24-MAR25,398716.67,0.0,IT SERVICE RUNNING COSTS
24/03/2025,Renewals of Roads,394285.92,0.0,TA Renewal of Roads - Capital
12/03/2025,"""PIVG Renualt  February 2025 #392,500""",392500.0,0.0,Cap Grt Pri Sec-Cos.
19/03/2025,Renewals of Structures,391010.56,0.0,TA Renewal of Structures - Capital
19/03/2025,#,390544.4,0.0,Debt Collection
07/03/2025,#,389576.4,0.0,ITConsul-Non Rec
20/03/2025,Renewals of Technology,388961.2,0.0,TA Cost AUC - Programme
14/03/2025,#,388833.58,0.0,IT Consultancy
06/03/2025,#,387026.21,0.0,IT Ser Running Costs
28/03/2025,DVSA Q4 JANUARY - MARCH 2024-25,386331.62,0.0,RECRUITMENT
04/03/2025,Operate General Management Costs,385000.0,0.0,TA Cost AUC – Non SRN
19/03/2025,Corporate Support Services,383851.26,0.0,Contractor Costs
24/03/2025,Consolidated Active Travel Fund 2,383602.0,0.0,CurrGrt Las in AEF/A
19/03/2025,Corporate Support Services,383549.24,0.0,Contractor Costs
18/03/2025,Railway Systems HRS02 Tunnel and Lineside Mechanical & Electrical Systems,382970.2,0.0,AUC - Phase 1
26/03/2025,#,382503.44,0.0,Software Licence Exp
19/03/2025,Corporate Support Services,381966.99,0.0,Contractor Costs
14/03/2025,Renewals of Roads,381796.37,0.0,TA Renewal of Roads - Capital
14/03/2025,Programme Controls Strategic Support,381096.0,0.0,Professional Services
13/03/2025,Routine Maintenance,378529.03,0.0,CM - Lump Sum Fees
24/03/2025,Consolidated Active Travel Fund 4,374985.0,0.0,CurrGrt Las in AEF/A
24/03/2025,Levelling Up Fund Payment 19 for Round 1 Schemes,371070.0,0.0,Cap Grt Loc Auth
05/03/2025,Thames Water PMO June 24 to March 25,369964.57,0.0,AUC - Phase 1
21/03/2025,Renewals of Structures,368685.19,0.0,TA Renewal of Structures - Capital
24/03/2025,Portsmouth City Council 10%-  LEVI C Fund 24-25,368200.0,0.0,Cap Grt Loc Auth
05/03/2025,Railway Systems and Systems Integration (RSSI).   ,366565.57,0.0,Engineering Services - Civil
20/03/2025,Renewals of Structures,365785.28,0.0,TA Renewal of Structures - Capital
19/03/2025,Vehicle Maint & Servicing,364458.0,0.0,Vehicle Maint & Servicing
31/03/2025,Protocol SRC (Severn River Crossing),364257.8,0.0,Contractor Costs
24/03/2025,Levelling Up Fund Payment 20 for Round 1 Schemes,362929.67,0.0,Cap Grt Loc Auth
21/03/2025,Renewals of Technology,362589.56,0.0,TA Cost AUC - Programme
31/03/2025,Safety,361552.57,0.0,TA Cost AUC - Programme
25/03/2025,Prestwick Flying Charge February 2025,360783.27,0.0,Aviation Flying Charge
21/03/2025,Renewals of Structures,360311.15,0.0,TA Renewal of Structures - Capital
21/03/2025,Renewals of Structures,359103.38,0.0,TA Renewal of Structures - Capital
14/03/2025,"Organisational Transformation Framework (3-year) Lot 1 - Transformation Strategy, Planning and Implementation ",359100.0,0.0,Professional Services
31/03/2025,Business Services General,356445.3,0.0,TA Cost AUC - Programme
31/03/2025,Corporate Support Services,355938.85,0.0,ICT Software Purchase
13/03/2025,Development Agreement during the period (and including) 15 March 2018- 23 June 2023,355628.0,0.0,Professional Services
24/03/2025,Consolidated Active Travel Fund 1,354569.0,0.0,CurrGrt Las in AEF/A
06/03/2025,RIS 1 Schemes,354436.6,0.0,TA Cost AUC - Programme
20/03/2025,Noise,353751.37,0.0,TA Cost AUC - Programme
31/03/2025,Biodiversity,351889.38,0.0,TA Cost AUC - Programme
26/03/2025,Hybrid Bill Western Leg Project,351744.92,0.0,Professional Services
06/03/2025,Tees Valley inv 1003631,351059.48,0.0,Cap Research-CG
21/03/2025,Safety,349988.29,0.0,TA Cost AUC - Programme
14/03/2025,Railway Systems HRS13 Track Systems Urban Lot 1,348006.68,0.0,AUC - Phase 1
26/03/2025,Auc - Leasehold Improvements,347923.97,0.0,Auc - Leasehold Improvements
19/03/2025,Slab Track Agreement,347561.93,0.0,AUC - Phase 1
20/03/2025,Renewals of Roads,345657.45,0.0,TA Renewal of Roads - Capital
13/03/2025,"""PIVG Vauxhall  February 2025 #345,000""",345000.0,0.0,Cap Grt Pri Sec-Cos.
28/03/2025,"""CRDF grant 2024/25 # #345,000.00""",345000.0,0.0,CurrGrtPriSec-P&NPIS
11/03/2025,Corporate Support Services,344910.0,0.0,ICT Software Purchase
26/03/2025, Rurual Transport- CPC0000197,343791.0,0.0,Research Grant-PS
19/03/2025,Renewals of Roads,342963.99,0.0,TA Renewal of Roads - Capital
07/03/2025,RIS 1 Schemes,342611.3,0.0,TA Cost AUC - Programme
27/03/2025,Corporate Support Services,342053.34,0.0,TA Cost AUC – Non SRN
20/03/2025,Renewals of Roads,339708.63,0.0,TA Renewal of Roads - Capital
18/03/2025,#,339401.15,0.0,IT Ser Running Costs
24/03/2025,Consolidated Active Travel Fund 1,339019.0,0.0,CurrGrt Las in AEF/A
20/03/2025,#,338851.89,0.0,Debt Collection
07/03/2025,#,336002.78,0.0,Support Services
27/03/2025,Corporate Support Services,335812.98,0.0,ICT Hardware Maintenance
19/03/2025,Charter Ship Charges,335440.0,0.0,ETV - Standing Charge
11/03/2025,Corporate Support Services,335072.4,0.0,ICT Software Purchase
18/03/2025,Customer Operations Traffic Management,334760.06,0.0,Contractor Costs
25/03/2025,Renewals of Structures,334132.07,0.0,TA Renewal of Structures - Capital
20/03/2025,Corporate Support Services,332102.68,0.0,Contractor Costs
25/03/2025,Caernarfon Flying Charge February 2025,331999.56,0.0,Aviation Flying Charge
24/03/2025,Consolidated Active Travel Fund 1,330685.0,0.0,CurrGrt Las in AEF/A
28/03/2025,RIS 3 Development,329608.47,0.0,TA Cost AUC - Programme
01/03/2025,Cadent PMO April 24 to March 25,329515.43,0.0,AUC - Phase 1
24/03/2025,RIS 1 Schemes,328296.6,0.0,TA Cost AUC - Programme
10/03/2025,RIS 2 Schemes,327542.03,0.0,TA Cost AUC – Non SRN
13/03/2025,"""PIVG Nissan February 2025 #327,500""",327500.0,0.0,Cap Grt Pri Sec-Cos.
24/03/2025,Renewals of Roads,326505.27,0.0,TA Renewal of Roads - Capital
05/03/2025,First West Of England Ltd,326425.28,0.0,Subsidies Private Se
24/03/2025,Bracknell Forest Council 100%-  LEVI C Fund 24-25,326000.0,0.0,Cap Grt Loc Auth
25/03/2025,#,325950.72,0.0,Legal Consultancy
04/03/2025,Rent + Service Charge Income Unit: 13,325438.06,0.0,Rent
19/03/2025,#,324243.33,0.0,Debt Collection
24/03/2025,Operate Roads PFI Service Payments,324000.0,0.0,PFI Service Payments
14/03/2025,"Organisational Transformation Framework (3-year) Lot 1 - Transformation Strategy, Planning and Implementation ",323754.0,0.0,Professional Services
06/03/2025,#,322549.0,0.0,Info Broker Costs
24/03/2025,Renewals of Roads,321323.93,0.0,TA Renewal of Roads - Capital
28/03/2025,Renewals of Structures,321234.34,0.0,TA Renewal of Structures - Capital
17/03/2025,Routine Maintenance,320715.18,0.0,CM - Lump Sum Fees
24/03/2025,Corporate Support Services,319758.06,0.0,TA Cost AUC – Non SRN
07/03/2025,Venue Charges February 2025,319700.37,0.0,Corporate Travel Contracts (Finance Only)
21/03/2025,Renewals of Roads,318718.42,0.0,TA Renewal of Roads - Capital
24/03/2025,Renewals of Structures,318690.7,0.0,TA Renewal of Structures - Capital
24/03/2025,Consolidated Active Travel Fund 3,318245.0,0.0,CurrGrt Las in AEF/A
07/03/2025,RIS 2 Schemes,317072.21,0.0,TA Cost AUC – Non SRN
05/03/2025,SO2 eVTOL Jan 25,316144.36,0.0,CurrGrtOth to NDPBs
07/03/2025,RIS 3 Development,313106.11,0.0,TA Cost AUC - Programme
21/03/2025,Renewals of Roads,310323.78,0.0,TA Renewal of Roads - Capital
26/03/2025,Auc - Leasehold Improvements,309663.6,0.0,Auc - Leasehold Improvements
25/03/2025,"Utilities - STW Package 3 Non-Contestable Diversions, Stage 2 (Construction) ",308713.07,0.0,AUC - Phase 1
26/03/2025,Planned Mtce - Build (Noncap),307177.2,0.0,Planned Mtce - Build (Noncap)
28/03/2025,Corporate Support Services,306873.22,0.0,TA Cost AUC – Non SRN
